sku,brand_sku_code,hob_sku_code,ean_upc,store_view_code,attribute_set_code,product_type,categories,subcatagories,merchandise_categories,product_websites,name,manufacturer,gender,range,formulation,finish,coverage,skin_tone,skin_type,spf,hair_type,scalp_type,variant_type,pack_of,shade,color,size,product_details,description,short_description,how_to_use,key_ingredients,concern,hsn,shelf_life,article_type_sap,mc_code,country_of_origin,manufacture_info,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_image_labels
3000011001,6ACJ010000,3000011,20714170486,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, Happy Heart Eau de Parfum-100-ml,Clinique,FEMALE,,,,,,,,,,,,,,100,,"Clinique Happy Heart. A wealth of flowers; A hint of warmth. A deepening of emotions. With a heart of water hyacinth, brightened with Mandarin and blond woods. Wear it and have a happy heart.
Features
 Olfactory Family - Chypre Floral
Top Notes - Mandarin orange; Heart Notes - Water hyacinth; Base Notes - White wood",,Spray on pulse points: behind the ears and on your wrists.,Top Notes - Mandarin orange; Heart Notes - Water hyacinth; Base Notes - White wood,,33030090,60,ZHOD,H30103002,Belgium,"Estee Lauder Nv, Nijverheidsstraat 15, Be 2260, Oevel-Westerlo, Belgium",,1,,"Catalog, Search",7600,,,,,,,,/6ACJ010000/6ACJ010000.jpg,6ACJ010000,/6ACJ010000/6ACJ010000.jpg,6ACJ010000,/6ACJ010000/6ACJ010000.jpg,6ACJ010000,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000012001,MBME110,3000012,3.60E+12,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, BENZ  Eau de Toilette-25-ml,Mercedes-Benz,MALE,,,,,,,,,,,,,,25,,"The innovative and incomparable Original Mercedes-Benz Eau de Toilette is the perfect balance of freshness and sensuality, whose elegance and distinction lies in the marriage of seductive woody notes and magnificent fresh florals. A vibrant, original composition, woody, floral and fresh, reinterpreting and reinforcing the luxurious world of Mercedes-Benz.

Design- The design for the bottle embodies the values that define Mercedes-Benz: perceivable quality, passionate innovation, refined sportiness and distinctive style. The Mercedes-Benz emblem, the three-pointed star, is the symbol that expresses these brand values. Engraved in the base of the bottle and embossed into the cap, it lends the bottle design an unmistakably modern feel. 

Olfactive Family- Woody floral

Top Note -Bergamot, Violet leaves

Heart Note -Violet flower, Bourbon pepper, Nutmeg

Base Note -Cedarwood, Vetiver

Master perfumer- Olivier Cresp (Firmenich)
Features
 Olfactory Family - Woody floral
Top Notes - Bergamot, Violet leaves; Heart Notes - Violet flower, Bourbon pepper, Nutmeg; Base Notes - Cedarwood, Vetiver",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Bergamot, Violet leaves; Heart Notes - Violet flower, Bourbon pepper, Nutmeg; Base Notes - Cedarwood, Vetiver",,33030090,60,ZHOD,H10301003,France,"MF PRODUCTION, ZI LA MAINE, RUE BERTHELOT,76150 MAROMME-FRANCE",,1,,"Catalog, Search",2500,,,,,,,,/MBME110/MBME110_1.jpg,MBME110_1,/MBME110/MBME110_1.jpg,MBME110_1,/MBME110/MBME110_1.jpg,MBME110_1,"/MBME110/MBME110_2.jpg,/MBME110/MBME110_3.jpg,/MBME110/MBME110_4.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000013001,MBMV522,3000013,3.60E+12,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,GIFT SETS,base, Miniature Set 7ml x 3 Gift Set-21-ml,Mercedes-Benz,MALE,,,,,,,,,,,,,,21,,"After the success of the original and futurist Mercedes-Benz Club, and without denying its fundamental values of excellence and luxury, Mercedes-Benz Parfums wanted to go even more further, even more higher... This time with a unique concept of exclusive cooperation with the most talented Firmenich Master Perfumers. A collection of exclusive sensations that light up the night like a thousand sparkling stars.

Design- The slender silhouette of the Mercedes-Benz Club is unmistakable. Its pure, clean aesthetic. Its innovative spirit. And now its transformation into glass and color. Like urban architecture, a skyline lit up against the darkness of the night. The impressive, glossy, metallic cap echoes the instantly recognizable star set in the glass, while the silver signature of the Master Perfumer authenticates his or her composition.

Olfactive Family- Aromatic watery

Top Note- Blackcurrant, Bergamot

Heart Note- Ivy leaves, Galbanum

Base Note- Sandlewood, Tonka beans",,Spray on pulse points: behind the ears and on your wrists.,,,33030090,60,ZHOD,H10301005,France,"MF PRODUCTION, ZI LA MAINE, RUE BERTHELOT,76150 MAROMME-FRANCE",,1,,"Catalog, Search",3500,,,,,,,,/MBMV522/MBMV522_1.jpg,MBMV522_1,/MBMV522/MBMV522_1.jpg,MBMV522_1,/MBMV522/MBMV522_1.jpg,MBMV522_1,"/MBMV522/MBMV522_2.jpg,/MBMV522/MBMV522_3.jpg,/MBMV522/MBMV522_4.jpg,/MBMV522/MBMV522_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000014001,MBME555,3000014,3.60E+12,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,GIFT SETS,base, Miniature Set 7ml x 4 Gift Set-28-ml,Mercedes-Benz,MALE,,,,,,,,,,,,,,28,,Mercedez Benz Miniature Set 7ml x 4 Gift Set,,Spray on pulse points: behind the ears and on your wrists.,,,33030090,60,ZHOD,H10301005,France,"MF PRODUCTION, ZI LA MAINE, RUE BERTHELOT,76150 MAROMME-FRANCE",,1,,"Catalog, Search",3500,,,,,,,,/MBME555/MBME555_1.jpg,MBME555_1,/MBME555/MBME555_1.jpg,MBME555_1,/MBME555/MBME555_1.jpg,MBME555_1,"/MBME555/MBME555_2.jpg,/MBME555/MBME555_3.jpg,/MBME555/MBME555_4.jpg,/MBME555/MBME555_5.jpg,/MBME555/MBME555_6.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000015001,MBWO114,3000015,3.60E+12,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, BENZ ROSE  Eau de Toilette-30-ml,Mercedes-Benz,FEMALE,,,,,,,,,,,,,,30,,"Sweet, fresh and young, this new floral eau de toilette is passionately devoted to a sensual and daring woman. To her irresistible allure and delicate elegance. To her delightful and romantic nature.

Design- Revealing a soft pink juice, the bottle adds a bright, glamorous touch to every woman’s fragrance wardrobe. The bottle’s now famous curves are wrapped in gradated pink luminous, modern and trendy, catching the eye and attracting the hand. The iconic star signs the creation on top of the luxurious, glossy metal cap. The box follows suit, daring bright, remarkable, unforgettable rose pink, completed by the silver gravure that adds the fi nal, prestigious touch of excellence.

Olfactive Family- Floral fruity

Top Note- Rose, Grapefruit

Heart Note- Rosewood, Magnolia

Base Note- Musk, Cedarwood, Amber

Master perfumer- Michel Almairac
Features
 Olfactory Family - Floral fruity
Top Notes - Rose, Grapefruit; Heart Notes - Rosewood, Magnolia; Base Notes - Musk, Cedarwood, Amber",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Rose, Grapefruit; Heart Notes - Rosewood, Magnolia; Base Notes - Musk, Cedarwood, Amber",,33030090,60,ZHOD,H30103001,France,"MF PRODUCTION, ZI LA MAINE, RUE BERTHELOT,76150 MAROMME-FRANCE",,1,,"Catalog, Search",3700,,,,,,,,/MBWO114/MBWO114_1.jpg,MBWO114_1,/MBWO114/MBWO114_1.jpg,MBWO114_1,/MBWO114/MBWO114_1.jpg,MBWO114_1,"/MBWO114/MBWO114_2.jpg,/MBWO114/MBWO114_3.jpg,/MBWO114/MBWO114_4.jpg,/MBWO114/MBWO114_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000016001,MBWA106,3000016,3.60E+12,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, BENZ  Eau de Toilette-30-ml,Mercedes-Benz,FEMALE,,,,,,,,,,,,,,30,,"An enchanting, luxurious, unexpected fragrance created to accentuate and exalt a woman’s personality. A superb story of femininity and self-assurance, cloaking her in a fragrant aura of delicateness. Mercedes-Benz Woman is a rare, gourmand fragrance composed by a woman— acclaimed master perfumer Honorine Blanc—for women. A woman who knows and understands women, who recognizes and acknowledges their desires with intuition and savoir-faire.

Design- Sensual curves compose this monobloc flacon designed with the precision and exacting eye of a contemporary object. Sophisticated design for an inspired sculpture. At the heart of the pearlescent, velvety bottle, the transparency of glass embraces the legendary star. Purity and transparency, strength and delicacy, finesse and femininity, simplicity and perfection—a perfume, an original design, a pure object of desire.

Olfactive Family- Floral oriental

Top Note- Brazilian gardenia, Pear

Heart Note- Jasmine sambac

Base Note- Vanilla, Musk

Master perfumer- Honorine Blanc
Features
 Olfactory Family - Floral oriental
Top Notes - Brazilian gardenia, Pear; Heart Notes - Jasmine sambac; Base Notes - Vanilla, Musk",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Brazilian gardenia, Pear; Heart Notes - Jasmine sambac; Base Notes - Vanilla, Musk",,33030090,60,ZHOD,H30103001,France,"MF PRODUCTION, ZI LA MAINE, RUE BERTHELOT,76150 MAROMME-FRANCE",,1,,"Catalog, Search",3700,,,,,,,,/MBWA106/MBWA106_1.jpg,MBWA106_1,/MBWA106/MBWA106_1.jpg,MBWA106_1,/MBWA106/MBWA106_1.jpg,MBWA106_1,"/MBWA106/MBWA106_2.jpg,/MBWA106/MBWA106_3.jpg,/MBWA106/MBWA106_4.jpg,/MBWA106/MBWA106_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000017001,MBME120,3000017,3.60E+12,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, BENZ COLOGNE  Eau de Toilette-75-ml,Mercedes-Benz,MALE,,,,,,,,,,,,,,75,,"The exceptional expertise of a master perfumer reveals this great timeless classic in a new light. A gentle breath of peaceful energy and a surge of sophisticated elegance promises the exceptional every day for a man who appreciates simplicity when it’s exclusive, the obvious when it’s inimitable.

Design- The peaceful harmony of turquoise and brushed metal unites with transparency to reveal the quiet confidence of contrast. The massive elegance and pure, distinct lines of the brand’s emblematic bottle are subtly reinvented in a perfect gradation of turquoise that recalls the line of the horizon. Ethereal, bright and luminous, like the pure, crystal-clear morning it evokes. Stamped with the legendary star, the silver cap is accentuated by dual white lines that emphasize the pure, light, fresh character of the design and fragrance. Strengthening its impact, the box is enhanced by metallic gleam, and the embossed star embodies the exclusivity of belonging.

Olfactive Family - Citrous aromatic

Top Note- Grapefruit

Heart Note- Ginger, Verbena

Base Note- Vetiver, Musk

Master perfumer- Olivier Cresp (Firmenich)
Features
 Olfactory Family - Citrous aromatic
Top Notes - Grapefruit; Heart Notes - Ginger, Verbena; Base Notes - Vetiver, Musk",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Grapefruit; Heart Notes - Ginger, Verbena; Base Notes - Vetiver, Musk",,33030090,60,ZHOD,H10301003,France,"MF PRODUCTION, ZI LA MAINE, RUE BERTHELOT,76150 MAROMME-FRANCE",,1,,"Catalog, Search",4400,,,,,,,,/MBME120/MBME120_1.jpg,MBME120_1,/MBME120/MBME120_1.jpg,MBME120_1,/MBME120/MBME120_1.jpg,MBME120_1,"/MBME120/MBME120_2.jpg,/MBME120/MBME120_3.tif,/MBME120/MBME120_4.jpg,/MBME120/MBME120_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000018001,MBMC102,3000018,3.60E+12,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, BENZ CLUB Eau de Toilette  Eau de Toilette-50-ml,Mercedes-Benz,MALE,,,,,,,,,,,,,,50,,"Are You Ready for a Night in the Town? Neon lights, vivid colours, edgy locations. Breathe in the energy of a bustling, lively city. Embrace the feeling of being young and free. Meet your party. Share your excitement. Live the moment. Join the movement. The night is yours. Enter into the music. Take your part of the fun, take your place in the Club. It’s time for Mercedes-Benz Club, a perfume for the new generation.

Design- The Bottle: Streamlined and futurist. Unique and original. Powerful and energetic. Young and modern. An aerodynamic shape that suggests speed and motion. A metal sculpture, like an architectured carapace, whose curves and lines reveal the coloured gleam of glass. An exceptional object containing even more exceptional than itself, engraved with the emblematic star.

Concept- The fragrance which oscillates between the fusing effect of the citrus coctail and the addictive sensuality elegant wood sillage. Made for the young and free man who believes in living in the moment.

Olfactive Family- Citrous woody

Top Note- Grapefruit, Rhubarb

Heart Note- Aquatic Accord, Juniper berries, Cardemom

Base Note- Patchouli, Tonka beans, Dry woods

Master perfumer- Olivier Cresp (Firmenich) 
Features
 Olfactory Family - Citrous woody
Top Notes - 
Grapefruit, Rhubarb
; Heart Notes - 

Aquatic Accord, Juniper berries, Cardemom
; Base Notes - 

Patchouli, Tonka beans, Dry woods
",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - 
Grapefruit, Rhubarb
; Heart Notes - 

Aquatic Accord, Juniper berries, Cardemom
; Base Notes - 

Patchouli, Tonka beans, Dry woods
",,33030090,60,ZHOD,H10301003,France,"MF PRODUCTION, ZI LA MAINE, RUE BERTHELOT,76150 MAROMME-FRANCE",,1,,"Catalog, Search",4500,,,,,,,,/MBMC102/MBMC102_1.jpg,MBMC102_1,/MBMC102/MBMC102_1.jpg,MBMC102_1,/MBMC102/MBMC102_1.jpg,MBMC102_1,"/MBMC102/MBMC102_2.jpg,/MBMC102/MBMC102_3.jpg,/MBMC102/MBMC102_4.jpg,/MBMC102/MBMC102_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000019001,MBMA102,3000019,3.60E+12,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, BENZ MAN Eau de Toilette-50-ml,Mercedes-Benz,MALE,,,,,,,,,,,,,,50,,"Mercedes-Benz Man: the iconic perfume of an emblematic name is here. A perfume designed as the symbol of a lifestyle and a certain idea of success.
The authentic manifestation of the values of a mythical brand — this is the Mercedes-Benz legend in a bottle. Powerful personality, timeless elegance and a bold, understated attitude — his strong, self-assured character marks his presence. A perfume like a masterstroke dedicated to all who keep the Star, like a stimulating presence, in their sights.

Design- This splendid, high-tech bottle is the perfect transcription of the brand’s fundamentals. The mastery of glass and metal clad in soft-touch matte black. A spare silhouette with superb, shapely shoulders and a promise in its heart. The pure chrome lines of the emblematic Star, set in a halo of massive glass, stand out against the deep blue ground. Accomplished design and meticulous perfection for an exacting yet understated bottle. Bold and innovative, luxurious and discreet, resolutely masculine, contemporary... and different. Heat- embossed with the silver Star, the box echoes the graphic codes of the bottle it protects.

Olfactive Family- Woody fruity

Top Note- Oak moss, Palisander

Heart Note- Geranium, Cedar leaf

Base Note -Ambrette seeds, Pear

Master perfumer- Olivier Cresp (Firmenich)
Features
 Olfactory Family - Woody fruity
Top Notes - Oak moss, Palisander; Heart Notes - Geranium, Cedarleaf; Base Notes - Ambrette seeds, Pear",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Oak moss, Palisander; Heart Notes - Geranium, Cedarleaf; Base Notes - Ambrette seeds, Pear",,33030090,60,ZHOD,H10301003,France,"MF PRODUCTION, ZI LA MAINE, RUE BERTHELOT,76150 MAROMME-FRANCE",,1,,"Catalog, Search",4675,,,,,,,,/MBMA102/MBMA102_1.jpg,MBMA102_1,/MBMA102/MBMA102_1.jpg,MBMA102_1,/MBMA102/MBMA102_1.jpg,MBMA102_1,"/MBMA102/MBMA102_2.jpg,/MBMA102/MBMA102_3.jpg,/MBMA102/MBMA102_4.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000020001,MBME182,3000020,3.60E+12,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, BENZ SILVER  Eau de Toilette-75-ml,Mercedes-Benz,MALE,,,,,,,,,,,,,,75,,"Newborn of the brand’s pillar, Mercedes-Benz For Men Silver brings elegance and refinement to the classicism of the iconic bottle, covering it with a trendy and modern silver. With a sparkling, enveloping woody freshness, this new product will delight self-confident men in search of simple and pure elegance.

Design- The massive elegance and pure, distinct lines of the brand’s emblematic bottle are subtly reinvented in a perfect gradation of chrome that recalls modernity and perfection. The silver cap is stamped with the legendary star. Strengthening its impact, the box is enhanced by metallic gleam, and the embossed star embodies the exclusivity of belonging.

Olfactive Family- Woody fresh

Top Note- Grapefruit

Heart Note- Pepper, Vetiver

Base Note- Moss, Musk

Master perfumer- Oliver Cresp (Firmenich)
Features
 Olfactory Family - Woody fresh
Top Notes - Grapefruit; Heart Notes - Pepper, Vetiver; Base Notes - Moss, Musk",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Grapefruit; Heart Notes - Pepper, Vetiver; Base Notes - Moss, Musk",,33030090,60,ZHOD,H10301003,France,"MF PRODUCTION, ZI LA MAINE, RUE BERTHELOT,76150 MAROMME-FRANCE",,1,,"Catalog, Search",4675,,,,,,,,/MBME182/MBME182_1.jpg,MBME182_1,/MBME182/MBME182_1.jpg,MBME182_1,/MBME182/MBME182_1.jpg,MBME182_1,"/MBME182/MBME182_2.jpg,/MBME182/MBME182_3.jpg,/MBME182/MBME182_4.jpg,/MBME182/MBME182_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000021001,MBME112,3000021,3.60E+12,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,EAU DE TOILETTE,base, BENZ  INTENSE Eau de Toilette-75-ml,Mercedes-Benz,MALE,,,,,,,,,,,,,,75,,"This is a sophisticated scent with a deep sillage that confirms the man’s identity and accentuates his singularity. A fragrance that goes beyond and challenges 
the limits of power and seduction. To last. A fragrance which is a concentrate of intensity and a true sublimation of the original fragrance.

Design- The perfume is enrobed in a black bottle. As black as night, as black as the intensity of a superb encounter. The infinitely masculine elegance of the gradated, lacquered glass reveals the perfume. Luxurious and contemporary. The Mercedes-Benz emblem, the famous three-pointed star, is engraved in relief in the bottom of the bottle. And like a seal on its elegant bonnet. The bottle nestles in a deep, matte, darkly luminous pack stamped with the silver star.

Olfactive Family- Fragrencia Fresca

Top Note- Bergamot, Mandarina

Heart Note- Pimienta Bourbon, Nuez Moscada, Violeta

Base Note- Amber, Cedro

Master perfumer- Olivier Cresp (Firmenich)
Features
 Olfactory Family - Fragrencia Fresca
Top Notes - Bergamot, Mandarina; Heart Notes - Pimienta Bourbon, Nuez Moscada, Violeta; Base Notes - Amber, Cedro",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Bergamot, Mandarina; Heart Notes - Pimienta Bourbon, Nuez Moscada, Violeta; Base Notes - Amber, Cedro",,33030090,60,ZHOD,H10301003,France,"MF PRODUCTION, ZI LA MAINE, RUE BERTHELOT,76150 MAROMME-FRANCE",,1,,"Catalog, Search",4900,,,,,,,,/MBME112/MBME112_1.jpg,MBME112_1,/MBME112/MBME112_1.jpg,MBME112_1,/MBME112/MBME112_1.jpg,MBME112_1,"/MBME112/MBME112_2.jpg,/MBME112/MBME112_3.jpg,/MBME112/MBME112_4.jpg,/MBME112/MBME112_5.jpg",,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000022001,MBWA502,3000022,3.60E+12,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,GIFT SETS,base, BENZ  Gift Set-185-ml,Mercedes-Benz,FEMALE,,,,,,,,,,,,,,185,,"An enchanting, luxurious, unexpected fragrance created to accentuate and exalt a woman’s personality. A superb story of femininity and self-assurance, cloaking her in a fragrant aura of delicateness. Mercedes-Benz Woman is a rare, gourmand fragrance composed by a woman— acclaimed master perfumer Honorine Blanc—for women. A woman who knows and understands women, who recognizes and acknowledges their desires with intuition and savoir-faire.

Design- Sensual curves compose this monobloc flacon designed with the precision and exacting eye of a contemporary object. Sophisticated design for an inspired sculpture. At the heart of the pearlescent, velvety bottle, the transparency of glass embraces the legendary star. Purity and transparency, strength and delicacy, finesse and femininity, simplicity and perfection—a perfume, an original design, a pure object of desire.

Olfactive Family- Floral oriental

Top Note- Brazilian gardenia, Pear

Heart Note- Jasmine sambac

Base Note- Vanilla, Musk

Master perfumer- Honorine Blanc",,Spray on pulse points: behind the ears and on your wrists.,,,33030090,60,ZHOD,H30206001,France,"MF PRODUCTION, ZI LA MAINE, RUE BERTHELOT,76150 MAROMME-FRANCE",,1,,"Catalog, Search",5100,,,,,,,,/MBWA502/MBWA502.jpg,MBWA502,/MBWA502/MBWA502.jpg,MBWA502,/MBWA502/MBWA502.jpg,MBWA502,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000023001,81WN010000,3000023,7.64E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, Be Delicious Eau de Parfum-50-ml,DKNY,FEMALE,,,,,,,,,,,,,,50,,"A modern feast for the senses, this juicy fragrance combines the sophisticated blend of apples, exotic flowers and woods creates a fresh, juicy scent that can only be called delicious. Like the city that inspired it, Be Delicious celebrates individuality with refreshing spirit.
Features
 Olfactory Family - Floral Fruity 
Top Notes - Violet leaf, apple, grapefruit and magnolia; Heart Notes - Tuberose, lily of the valley, rose and violet; Base Notes - Sandalwood, amber and musk",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Violet leaf, apple, grapefruit and magnolia; Heart Notes - Tuberose, lily of the valley, rose and violet; Base Notes - Sandalwood, amber and musk",,33030090,60,ZHOD,H30103002,Belgium,"Estee Lauder Nv, Nijverheidsstraat 15, Be 2260, Oevel-Westerlo, Belgium",,1,,"Catalog, Search",4400,,,,,,,,/81WN010000/81WN010000.jpg,81WN010000,/81WN010000/81WN010000.jpg,81WN010000,/81WN010000/81WN010000.jpg,81WN010000,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000024001,81WR010000,3000024,7.64E+11,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, Be Delicious Eau de Parfum-100-ml,DKNY,FEMALE,,,,,,,,,,,,,,100,,"A modern feast for the senses, this juicy fragrance combines the sophisticated blend of apples, exotic flowers and woods creates a fresh, juicy scent that can only be called delicious. Like the city that inspired it, Be Delicious celebrates individuality with refreshing spirit.
Features
 Olfactory Family - Floral Fruity 
Top Notes - Violet leaf, apple, grapefruit and magnolia; Heart Notes - Tuberose, lily of the valley, rose and violet; Base Notes - Sandalwood, amber and musk",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Violet leaf, apple, grapefruit and magnolia; Heart Notes - Tuberose, lily of the valley, rose and violet; Base Notes - Sandalwood, amber and musk",,33030090,60,ZHOD,H30103002,Belgium,"Estee Lauder Nv, Nijverheidsstraat 15, Be 2260, Oevel-Westerlo, Belgium",,1,,"Catalog, Search",6300,,,,,,,,/81WR010000/81WR010000.jpg,81WR010000,/81WR010000/81WR010000.jpg,81WR010000,/81WR010000/81WR010000.jpg,81WR010000,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000025001,5KKM010000,3000025,22548371039,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, Be Tempted Eau So Blush Eau de Parfum-100-ml,DKNY,FEMALE,,,,,,,,,,,,,,100,,"Invigorating top notes combine pink grapefruit, magnolia, red currant and red orange. A heart of playful peony, sensual jasmine and cedar wood melts into a base of creamy woods, apricot and solar musk.
Features
 Olfactory Family - Floral Fruity 
Top Notes - Pink grapefruit, magnolia, red currant and red orange; Heart Notes - Playful peony, sensual jasmine and cedar wood; Base Notes - Creamy woods, apricot and solar musk",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Pink grapefruit, magnolia, red currant and red orange; Heart Notes - Playful peony, sensual jasmine and cedar wood; Base Notes - Creamy woods, apricot and solar musk",,33030090,60,ZHOD,H30103002,Belgium,"Estee Lauder Nv, Nijverheidsstraat 15, Be 2260, Oevel-Westerlo, Belgium",,1,,"Catalog, Search",6300,,,,,,,,/5KKM010000/5KKM010000.jpg,5KKM010000,/5KKM010000/5KKM010000.jpg,5KKM010000,/5KKM010000/5KKM010000.jpg,5KKM010000,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000026001,5H1X010000,3000026,22548355145,,Default,simple,"Default Category/Shop/Bath & Body,Default Category/Shop/Bath & Body/FRAGRANCE",,PERFUME,base, Be Tempted Eau de Parfum-50-ml,DKNY,FEMALE,,,,,,,,,,,,,,50,,"Have you ever wondered if you should?  If you dare?  Give in to the temptation with DKNY Be Tempted, a provocative delectably addictive new fragrance that expresses an overt willing and want for sensorial seduction.
Features
 Olfactory Family - Floral Fruity Gourmand
Top Notes - Blackcurrant bud, lemon, devil licorice accord & red fruit; Heart Notes - Rose essential oil, violet & orange blossom; Base Notes - Indonesian patchouli oil, vanilla cream & myrrh resin",,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Blackcurrant bud, lemon, devil licorice accord & red fruit; Heart Notes - Rose essential oil, violet & orange blossom; Base Notes - Indonesian patchouli oil, vanilla cream & myrrh resin",,33030090,60,ZHOD,H30103002,Belgium,"Estee Lauder Nv, Nijverheidsstraat 15, Be 2260, Oevel-Westerlo, Belgium",,1,,"Catalog, Search",4400,,,,,,,,/5H1X010000/5H1X010000_1.jpg,5H1X010000_1,/5H1X010000/5H1X010000_1.jpg,5H1X010000_1,/5H1X010000/5H1X010000_1.jpg,5H1X010000_1,/5H1X010000/5H1X010000_2.jpg,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
